iter	Passed	Remaining
3289	5004	147097
3290	5005	147099
3291	5007	147103
3292	5008	147098
3293	5010	147102
3294	5011	147093
3295	5013	147102
3296	5015	147116
3297	5017	147108
3298	5018	147097
3299	5019	147089
3300	5020	147079
3301	5022	147074
3302	5023	147069
3303	5024	147061
3304	5026	147061
3305	5028	147065
3306	5029	147057
3307	5031	147074
3308	5033	147079
3309	5034	147077
3310	5036	147066
3311	5037	147063
3312	5038	147054
3313	5040	147046
3314	5041	147045
3315	5043	147040
3316	5044	147034
3317	5046	147047
3318	5047	147037
3319	5049	147034
3320	5050	147028
3321	5051	147023
3322	5053	147022
3323	5054	147017
3324	5056	147012
3325	5057	147005
3326	5058	146997
3327	5060	146988
3328	5062	146998
3329	5063	146995
3330	5064	146988
3331	5066	146985
3332	5067	146980
3333	5069	146971
3334	5070	146964
3335	5071	146957
3336	5073	146952
3337	5074	146950
3338	5076	146946
3339	5077	146946
3340	5078	146940
3341	5080	146935
3342	5081	146925
3343	5082	146920
3344	5084	146914
3345	5085	146903
3346	5086	146893
3347	5088	146887
3348	5089	146884
3349	5090	146877
3350	5092	146871
3351	5094	146877
3352	5095	146871
3353	5096	146863
3354	5098	146860
3355	5099	146854
3356	5101	146850
3357	5102	146840
3358	5103	146831
3359	5105	146833
3360	5106	146823
3361	5109	146881
3362	5111	146876
3363	5112	146872
3364	5113	146862
3365	5115	146851
3366	5116	146842
3367	5118	146843
3368	5119	146836
3369	5120	146826
3370	5122	146822
3371	5123	146815
3372	5124	146808
3373	5126	146810
3374	5127	146809
3375	5129	146802
3376	5130	146794
3377	5131	146786
3378	5133	146776
3379	5134	146767
3380	5136	146785
3381	5138	146784
3382	5139	146781
3383	5140	146776
3384	5142	146777
3385	5143	146772
3386	5145	146767
3387	5146	146760
3388	5148	146758
3389	5149	146756
3390	5151	146778
3391	5154	146800
3392	5156	146805
3393	5157	146802
3394	5159	146800
3395	5160	146798
3396	5161	146791
3397	5163	146788
3398	5164	146790
3399	5166	146796
3400	5168	146798
3401	5169	146791
3402	5171	146785
3403	5172	146781
3404	5174	146781
3405	5175	146776
3406	5176	146766
3407	5178	146759
3408	5179	146751
3409	5180	146749
3410	5182	146740
3411	5183	146736
3412	5184	146727
3413	5186	146726
3414	5187	146717
3415	5188	146708
3416	5190	146708
3417	5192	146713
3418	5193	146709
3419	5194	146702
3420	5196	146695
3421	5197	146695
3422	5199	146687
3423	5200	146677
3424	5201	146671
3425	5202	146663
3426	5204	146662
3427	5207	146695
3428	5208	146690
3429	5210	146685
3430	5211	146680
3431	5212	146674
3432	5214	146680
3433	5215	146674
3434	5217	146667
3435	5218	146659
3436	5219	146649
3437	5222	146695
3438	5224	146687
3439	5225	146683
3440	5227	146690
3441	5228	146684
3442	5230	146685
3443	5231	146680
3444	5233	146673
3445	5234	146665
3446	5235	146662
3447	5238	146677
3448	5239	146676
3449	5241	146672
3450	5242	146667
3451	5244	146672
3452	5245	146665
3453	5246	146658
3454	5248	146651
3455	5249	146643
3456	5250	146631
3457	5252	146632
3458	5253	146629
3459	5254	146620
3460	5256	146617
3461	5257	146613
3462	5259	146616
3463	5260	146608
3464	5262	146604
3465	5263	146601
3466	5264	146589
3467	5265	146579
3468	5267	146585
3469	5269	146588
3470	5271	146588
3471	5272	146578
3472	5273	146575
3473	5275	146580
3474	5276	146569
3475	5278	146564
3476	5279	146555
3477	5280	146548
3478	5282	146545
3479	5284	146557
3480	5285	146558
3481	5287	146554
3482	5288	146546
3483	5290	146550
3484	5291	146548
3485	5293	146547
3486	5294	146543
3487	5295	146530
3488	5297	146525
3489	5298	146533
3490	5300	146541
3491	5302	146547
3492	5303	146539
3493	5305	146532
3494	5306	146524
3495	5308	146535
3496	5309	146526
3497	5311	146520
3498	5312	146511
3499	5313	146510
3500	5316	146534
3501	5318	146561
3502	5320	146556
3503	5321	146547
3504	5323	146554
3505	5324	146544
3506	5325	146539
3507	5327	146533
3508	5328	146527
3509	5330	146526
3510	5331	146527
3511	5333	146524
3512	5334	146521
3513	5336	146520
3514	5338	146526
3515	5339	146525
3516	5341	146523
3517	5342	146523
3518	5344	146520
3519	5346	146535
3520	5347	146529
3521	5348	146519
3522	5350	146533
3523	5352	146530
3524	5354	146538
3525	5355	146528
3526	5356	146523
3527	5358	146517
3528	5359	146512
3529	5360	146503
3530	5362	146495
3531	5363	146485
3532	5364	146475
3533	5366	146499
3534	5368	146493
3535	5370	146498
3536	5371	146489
3537	5372	146480
3538	5373	146474
3539	5375	146471
3540	5377	146489
3541	5378	146483
3542	5380	146477
3543	5382	146483
3544	5383	146471
3545	5384	146470
3546	5386	146461
3547	5387	146453
3548	5388	146448
3549	5390	146444
3550	5393	146506
3551	5395	146511
3552	5397	146517
3553	5399	146515
3554	5401	146529
3555	5402	146526
3556	5403	146519
3557	5405	146512
3558	5406	146513
3559	5408	146522
3560	5410	146516
3561	5411	146507
3562	5412	146498
3563	5416	146549
3564	5417	146543
3565	5418	146535
3566	5419	146527
3567	5421	146520
3568	5422	146521
3569	5424	146517
3570	5425	146512
3571	5427	146505
3572	5428	146495
3573	5429	146497
3574	5431	146490
3575	5432	146482
3576	5433	146474
3577	5435	146467
3578	5436	146462
3579	5437	146458
3580	5439	146452
3581	5440	146445
3582	5441	146437
3583	5443	146433
3584	5444	146429
3585	5446	146426
3586	5447	146422
3587	5448	146416
3588	5450	146406
3589	5451	146399
3590	5452	146394
3591	5454	146387
3592	5455	146381
3593	5456	146375
3594	5458	146370
3595	5459	146368
3596	5461	146361
3597	5463	146381
3598	5464	146380
3599	5466	146372
3600	5467	146370
3601	5468	146362
3602	5470	146357
3603	5471	146346
3604	5472	146338
3605	5474	146330
3606	5475	146321
3607	5476	146313
3608	5478	146326
3609	5480	146321
3610	5481	146317
3611	5483	146317
3612	5484	146306
3613	5485	146301
3614	5486	146294
3615	5488	146289
3616	5490	146315
3617	5493	146356
3618	5495	146356
3619	5497	146355
3620	5499	146387
3621	5501	146382
3622	5502	146376
3623	5505	146422
3624	5507	146415
3625	5508	146411
3626	5510	146418
3627	5512	146429
3628	5514	146432
3629	5521	146592
3630	5525	146639
3631	5527	146654
3632	5529	146673
3633	5531	146685
3634	5532	146679
3635	5534	146673
3636	5535	146671
3637	5537	146669
3638	5538	146666
3639	5541	146684
3640	5543	146704
3641	5544	146697
3642	5545	146689
3643	5547	146680
3644	5548	146678
3645	5550	146675
3646	5551	146674
3647	5553	146668
3648	5554	146662
3649	5555	146655
3650	5557	146661
3651	5559	146679
3652	5561	146673
3653	5562	146664
3654	5563	146662
3655	5565	146664
3656	5566	146656
3657	5568	146649
3658	5569	146647
3659	5571	146642
3660	5573	146660
3661	5576	146694
3662	5577	146685
3663	5579	146703
3664	5581	146718
3665	5583	146710
3666	5585	146721
3667	5586	146724
3668	5588	146733
3669	5591	146775
3670	5594	146789
3671	5595	146791
3672	5596	146784
3673	5598	146781
3674	5599	146776
3675	5602	146793
3676	5603	146787
3677	5605	146805
3678	5607	146824
3679	5609	146819
3680	5610	146814
3681	5612	146808
3682	5613	146798
3683	5614	146794
3684	5616	146787
3685	5617	146781
3686	5618	146776
3687	5620	146766
3688	5621	146763
3689	5623	146761
3690	5624	146772
3691	5626	146771
3692	5627	146766
3693	5629	146762
3694	5630	146755
3695	5631	146748
3696	5633	146744
3697	5634	146735
3698	5635	146726
3699	5637	146715
3700	5638	146711
3701	5639	146706
3702	5641	146698
3703	5642	146692
3704	5644	146690
3705	5645	146687
3706	5646	146680
3707	5648	146674
3708	5649	146667
3709	5650	146664
3710	5652	146657
3711	5653	146652
3712	5654	146647
3713	5656	146641
3714	5657	146630
3715	5658	146623
3716	5660	146617
3717	5661	146609
3718	5662	146600
3719	5663	146591
3720	5665	146588
3721	5666	146586
3722	5668	146577
3723	5669	146572
3724	5671	146590
3725	5673	146584
3726	5674	146576
3727	5675	146569
3728	5677	146564
3729	5678	146554
3730	5679	146550
3731	5681	146553
3732	5682	146547
3733	5684	146543
3734	5685	146541
3735	5687	146544
3736	5688	146539
3737	5692	146582
3738	5693	146581
3739	5694	146572
3740	5696	146572
3741	5697	146572
3742	5699	146569
3743	5700	146564
3744	5702	146566
3745	5704	146574
3746	5706	146582
3747	5707	146579
3748	5709	146575
3749	5710	146566
3750	5711	146565
3751	5713	146555
3752	5714	146547
3753	5716	146548
3754	5717	146542
3755	5718	146539
3756	5720	146536
3757	5721	146530
3758	5722	146524
3759	5724	146516
3760	5725	146508
3761	5726	146505
3762	5728	146502
3763	5729	146497
3764	5731	146492
3765	5732	146487
3766	5733	146474
3767	5735	146480
3768	5736	146475
3769	5738	146464
3770	5739	146458
3771	5740	146455
3772	5743	146476
3773	5744	146466
3774	5745	146463
3775	5747	146451
3776	5748	146443
3777	5749	146434
3778	5751	146438
3779	5752	146433
3780	5754	146427
3781	5755	146426
3782	5756	146421
3783	5758	146415
3784	5759	146412
3785	5760	146403
3786	5762	146393
3787	5763	146383
3788	5764	146372
3789	5766	146378
3790	5767	146371
3791	5768	146363
3792	5770	146357
3793	5771	146348
3794	5773	146350
3795	5774	146344
3796	5775	146334
3797	5776	146328
3798	5778	146323
3799	5779	146317
3800	5780	146310
3801	5782	146305
3802	5783	146298
3803	5785	146292
3804	5786	146287
3805	5787	146279
3806	5788	146270
3807	5790	146264
3808	5791	146256
3809	5792	146247
3810	5793	146237
3811	5795	146231
3812	5796	146223
3813	5797	146215
3814	5799	146219
3815	5800	146211
3816	5802	146205
3817	5803	146207
3818	5805	146204
3819	5806	146194
3820	5807	146192
3821	5809	146188
3822	5810	146182
3823	5811	146173
3824	5813	146168
3825	5814	146168
3826	5816	146169
3827	5818	146170
3828	5819	146166
3829	5820	146158
3830	5822	146154
3831	5823	146147
3832	5824	146139
3833	5826	146134
3834	5827	146130
3835	5828	146120
3836	5829	146110
3837	5831	146108
3838	5832	146107
3839	5834	146101
3840	5835	146094
3841	5836	146086
3842	5838	146077
3843	5839	146071
3844	5840	146065
3845	5842	146056
3846	5843	146051
3847	5844	146047
3848	5846	146041
3849	5847	146034
3850	5848	146024
3851	5849	146018
3852	5851	146014
3853	5852	146011
3854	5854	146001
3855	5855	145998
3856	5856	145993
3857	5858	145988
3858	5859	145979
3859	5860	145973
3860	5862	145978
3861	5864	145974
3862	5865	145963
3863	5866	145955
3864	5867	145948
3865	5868	145939
3866	5870	145932
3867	5871	145926
3868	5872	145914
3869	5874	145909
3870	5875	145903
3871	5876	145898
3872	5878	145913
3873	5880	145916
3874	5882	145926
3875	5884	145922
3876	5885	145917
3877	5886	145911
3878	5888	145904
3879	5889	145898
3880	5890	145892
3881	5891	145884
3882	5893	145878
3883	5895	145896
3884	5897	145895
3885	5899	145920
3886	5901	145915
3887	5902	145908
3888	5903	145902
3889	5905	145895
3890	5906	145886
3891	5907	145881
3892	5909	145878
3893	5910	145871
3894	5911	145866
3895	5913	145861
3896	5914	145854
3897	5915	145851
3898	5917	145846
3899	5918	145839
3900	5919	145828
3901	5921	145823
3902	5922	145816
3903	5923	145808
3904	5924	145803
3905	5926	145809
3906	5928	145803
3907	5929	145798
3908	5930	145792
3909	5932	145789
3910	5933	145782
3911	5934	145774
3912	5936	145768
3913	5937	145760
3914	5938	145753
3915	5940	145750
3916	5941	145746
3917	5943	145750
3918	5944	145748
3919	5946	145743
3920	5947	145737
3921	5948	145733
3922	5950	145731
3923	5951	145726
3924	5953	145723
3925	5954	145720
3926	5956	145713
3927	5957	145702
3928	5958	145698
3929	5959	145692
3930	5961	145689
3931	5962	145684
3932	5964	145678
3933	5965	145674
3934	5966	145669
3935	5968	145660
3936	5969	145667
3937	5971	145663
3938	5972	145658
3939	5974	145653
3940	5975	145650
3941	5976	145642
3942	5978	145635
3943	5979	145629
3944	5980	145620
3945	5981	145612
3946	5983	145606
3947	5984	145597
3948	5985	145589
3949	5986	145581
3950	5988	145575
3951	5989	145570
3952	5991	145570
3953	5992	145561
3954	5993	145558
3955	5995	145554
3956	5996	145546
3957	5997	145542
3958	5999	145538
3959	6000	145535
3960	6002	145526
3961	6003	145522
3962	6004	145517
3963	6006	145511
3964	6007	145507
3965	6008	145502
3966	6010	145497
3967	6011	145492
3968	6013	145495
3969	6014	145490
3970	6015	145482
3971	6017	145479
3972	6019	145481
3973	6020	145479
3974	6021	145472
3975	6023	145476
3976	6024	145469
3977	6026	145465
3978	6027	145461
3979	6029	145458
3980	6030	145448
3981	6032	145451
3982	6033	145447
3983	6034	145440
3984	6036	145442
3985	6037	145434
3986	6039	145435
3987	6040	145431
3988	6042	145424
3989	6043	145419
3990	6044	145417
3991	6046	145410
3992	6047	145400
3993	6048	145392
3994	6049	145384
3995	6051	145376
3996	6052	145372
3997	6053	145366
3998	6055	145363
3999	6056	145356
4000	6057	145353
4001	6059	145355
4002	6060	145348
4003	6062	145338
4004	6063	145331
4005	6064	145325
4006	6066	145319
4007	6067	145310
4008	6068	145301
4009	6069	145300
4010	6073	145341
4011	6074	145339
4012	6076	145336
4013	6077	145331
4014	6078	145325
4015	6080	145318
4016	6081	145310
4017	6082	145304
4018	6084	145300
4019	6085	145291
4020	6086	145292
4021	6088	145286
4022	6089	145279
4023	6091	145292
4024	6094	145317
4025	6095	145312
4026	6097	145313
4027	6098	145313
4028	6100	145322
4029	6102	145322
4030	6105	145354
4031	6106	145347
4032	6107	145340
4033	6109	145337
4034	6110	145327
4035	6111	145317
4036	6113	145313
4037	6114	145308
4038	6115	145300
4039	6117	145294
4040	6118	145294
4041	6120	145293
4042	6122	145306
4043	6123	145303
4044	6125	145297
4045	6126	145296
4046	6127	145290
4047	6129	145285
4048	6130	145279
4049	6131	145271
4050	6133	145267
4051	6134	145269
4052	6136	145265
4053	6137	145261
4054	6139	145255
4055	6140	145253
4056	6141	145247
4057	6143	145239
4058	6144	145233
4059	6145	145230
4060	6147	145226
4061	6148	145217
4062	6149	145212
4063	6152	145231
4064	6153	145228
4065	6154	145220
4066	6156	145214
4067	6157	145210
4068	6159	145208
4069	6160	145203
4070	6161	145194
4071	6163	145189
4072	6164	145182
4073	6165	145179
4074	6167	145178
4075	6168	145174
4076	6169	145166
4077	6171	145160
4078	6172	145157
4079	6174	145155
4080	6175	145148
4081	6176	145139
4082	6178	145136
4083	6179	145133
4084	6181	145130
4085	6182	145133
4086	6184	145126
4087	6185	145119
4088	6186	145115
4089	6187	145107
4090	6189	145104
4091	6190	145102
4092	6192	145094
4093	6193	145089
4094	6194	145084
4095	6196	145082
4096	6198	145101
4097	6200	145096
4098	6201	145091
4099	6202	145089
4100	6204	145082
4101	6205	145081
4102	6207	145074
4103	6208	145071
4104	6210	145084
4105	6212	145083
4106	6213	145079
4107	6215	145086
4108	6216	145082
4109	6218	145078
4110	6219	145073
4111	6221	145069
4112	6222	145064
4113	6223	145059
4114	6225	145051
4115	6226	145043
4116	6227	145043
4117	6229	145049
4118	6231	145058
4119	6233	145059
4120	6235	145065
4121	6236	145060
4122	6237	145059
4123	6239	145054
4124	6240	145049
4125	6242	145045
4126	6243	145041
4127	6244	145035
4128	6246	145031
4129	6248	145052
4130	6250	145049
4131	6251	145043
4132	6252	145038
4133	6254	145033
4134	6255	145024
4135	6256	145019
4136	6258	145023
4137	6259	145017
4138	6261	145011
4139	6262	145013
4140	6264	145014
4141	6265	145007
4142	6267	145004
4143	6268	145003
4144	6269	144996
4145	6271	144992
4146	6272	144989
4147	6274	144988
4148	6275	144984
4149	6277	144978
4150	6278	144979
4151	6280	144977
4152	6281	144968
4153	6282	144959
4154	6283	144952
4155	6285	144946
4156	6286	144938
4157	6287	144937
4158	6289	144940
4159	6291	144937
4160	6292	144929
4161	6293	144922
4162	6295	144920
4163	6296	144918
4164	6297	144908
4165	6299	144901
4166	6300	144894
4167	6301	144886
4168	6303	144897
4169	6304	144893
4170	6306	144894
4171	6307	144890
4172	6309	144884
4173	6310	144881
4174	6312	144874
4175	6313	144872
4176	6316	144898
4177	6317	144890
4178	6319	144894
4179	6320	144890
4180	6321	144884
4181	6323	144879
4182	6324	144873
4183	6326	144870
4184	6327	144870
4185	6328	144862
4186	6330	144859
4187	6331	144854
4188	6333	144852
4189	6334	144847
4190	6335	144844
4191	6337	144841
4192	6338	144835
4193	6340	144832
4194	6341	144825
4195	6343	144829
4196	6344	144822
4197	6345	144815
4198	6347	144811
4199	6348	144807
4200	6349	144803
4201	6351	144794
4202	6352	144790
4203	6353	144786
4204	6355	144782
4205	6356	144777
4206	6358	144773
4207	6359	144771
4208	6360	144767
4209	6362	144764
4210	6363	144762
4211	6365	144759
4212	6366	144759
4213	6368	144755
4214	6369	144754
4215	6371	144749
4216	6372	144744
4217	6373	144738
4218	6375	144741
4219	6376	144731
4220	6379	144748
4221	6380	144744
4222	6381	144739
4223	6383	144734
4224	6384	144728
4225	6385	144718
4226	6387	144715
4227	6388	144708
4228	6389	144701
4229	6391	144699
4230	6392	144692
4231	6393	144688
4232	6395	144683
4233	6396	144674
4234	6397	144667
4235	6398	144661
4236	6400	144657
4237	6401	144651
4238	6402	144646
4239	6404	144643
4240	6405	144634
4241	6407	144639
4242	6409	144641
4243	6410	144637
4244	6411	144630
4245	6413	144624
4246	6414	144632
4247	6416	144625
4248	6417	144617
4249	6418	144611
4250	6420	144607
4251	6421	144599
4252	6423	144608
4253	6424	144603
4254	6426	144599
4255	6427	144596
4256	6429	144594
4257	6430	144586
4258	6431	144580
4259	6432	144573
4260	6434	144569
4261	6435	144565
4262	6437	144561
4263	6438	144562
4264	6440	144560
4265	6441	144558
4266	6443	144553
4267	6444	144549
4268	6445	144542
4269	6446	144535
4270	6448	144531
4271	6449	144521
4272	6450	144518
4273	6452	144520
4274	6453	144515
4275	6455	144515
4276	6456	144509
4277	6458	144504
4278	6459	144499
4279	6460	144490
4280	6461	144483
4281	6463	144482
4282	6464	144478
4283	6466	144476
4284	6468	144484
4285	6469	144481
4286	6471	144485
4287	6472	144478
4288	6474	144472
4289	6475	144463
4290	6476	144456
4291	6477	144451
4292	6479	144446
4293	6480	144441
4294	6482	144452
4295	6483	144442
4296	6485	144439
4297	6486	144436
4298	6487	144429
4299	6489	144426
4300	6490	144418
4301	6491	144414
4302	6493	144409
4303	6494	144406
4304	6496	144418
4305	6499	144442
4306	6501	144441
4307	6502	144434
4308	6503	144431
4309	6505	144427
4310	6506	144422
4311	6507	144419
4312	6509	144415
4313	6511	144422
4314	6513	144444
4315	6516	144468
4316	6518	144487
4317	6520	144484
4318	6523	144511
4319	6524	144508
4320	6525	144501
4321	6527	144510
4322	6529	144513
4323	6531	144510
4324	6532	144513
4325	6534	144510
4326	6536	144526
4327	6537	144524
4328	6540	144535
4329	6541	144528
4330	6542	144519
4331	6544	144517
4332	6545	144511
4333	6546	144507
4334	6548	144503
4335	6549	144499
4336	6550	144496
4337	6552	144490
4338	6553	144487
4339	6555	144482
4340	6556	144480
4341	6557	144475
4342	6559	144468
4343	6560	144463
4344	6562	144464
4345	6563	144454
4346	6564	144448
4347	6565	144442
4348	6567	144447
4349	6569	144444
4350	6570	144437
4351	6571	144437
4352	6573	144431
4353	6574	144425
4354	6575	144420
4355	6577	144412
4356	6578	144408
4357	6579	144405
4358	6581	144397
4359	6582	144393
4360	6584	144396
4361	6585	144392
4362	6587	144387
4363	6588	144382
4364	6589	144374
4365	6591	144371
4366	6592	144363
4367	6593	144358
4368	6594	144350
4369	6596	144345
4370	6597	144343
4371	6599	144341
4372	6600	144333
4373	6601	144325
4374	6603	144325
4375	6604	144323
4376	6606	144332
4377	6608	144350
4378	6611	144366
4379	6612	144361
4380	6613	144353
4381	6615	144357
4382	6617	144355
4383	6618	144349
4384	6619	144344
4385	6621	144338
4386	6622	144335
4387	6623	144332
4388	6625	144325
4389	6626	144321
4390	6627	144313
4391	6629	144307
4392	6630	144310
4393	6632	144318
4394	6634	144311
4395	6635	144308
4396	6636	144301
4397	6638	144295
4398	6639	144289
4399	6640	144284
4400	6642	144281
4401	6643	144273
4402	6644	144267
4403	6645	144259
4404	6647	144263
4405	6649	144275
4406	6651	144285
4407	6653	144285
4408	6654	144279
4409	6655	144273
4410	6657	144265
4411	6658	144260
4412	6659	144256
4413	6661	144257
4414	6664	144287
4415	6665	144282
4416	6667	144277
4417	6668	144273
4418	6669	144268
4419	6671	144264
4420	6672	144257
4421	6673	144251
4422	6675	144247
4423	6677	144250
4424	6678	144253
4425	6680	144248
4426	6681	144242
4427	6682	144237
4428	6684	144233
4429	6685	144227
4430	6686	144223
4431	6688	144220
4432	6689	144214
4433	6690	144206
4434	6693	144230
4435	6694	144225
4436	6696	144219
4437	6697	144216
4438	6698	144207
4439	6699	144199
4440	6701	144193
4441	6702	144187
4442	6703	144181
4443	6705	144174
4444	6707	144182
4445	6708	144177
4446	6709	144172
4447	6711	144173
4448	6712	144167
4449	6713	144159
4450	6715	144153
4451	6716	144147
4452	6717	144142
4453	6719	144134
4454	6720	144130
4455	6721	144130
4456	6723	144123
4457	6724	144119
4458	6725	144113
4459	6727	144117
4460	6729	144115
4461	6730	144110
4462	6731	144106
4463	6733	144099
4464	6734	144096
4465	6736	144095
4466	6737	144093
4467	6739	144095
4468	6740	144088
4469	6741	144082
4470	6744	144101
4471	6745	144098
4472	6747	144100
4473	6748	144095
4474	6750	144092
4475	6751	144090
4476	6753	144087
4477	6754	144085
4478	6756	144083
4479	6757	144078
4480	6759	144086
4481	6760	144080
4482	6761	144072
4483	6763	144069
4484	6764	144064
4485	6766	144058
4486	6767	144050
4487	6768	144049
4488	6770	144043
4489	6771	144041
4490	6772	144036
4491	6774	144028
4492	6775	144032
4493	6777	144027
4494	6778	144018
4495	6779	144010
4496	6780	144004
4497	6782	143999
4498	6783	143996
4499	6784	143990
4500	6786	143985
4501	6787	143975
4502	6788	143974
4503	6790	143969
4504	6791	143971
4505	6793	143966
4506	6794	143958
4507	6795	143948
4508	6797	143947
4509	6798	143941
4510	6799	143936
4511	6801	143930
4512	6802	143925
4513	6803	143921
4514	6804	143913
4515	6806	143908
4516	6807	143910
4517	6809	143905
4518	6810	143898
4519	6812	143897
4520	6813	143894
4521	6814	143890
4522	6816	143884
4523	6817	143878
4524	6818	143870
4525	6819	143864
4526	6821	143859
4527	6822	143854
4528	6824	143851
4529	6825	143844
4530	6826	143844
4531	6828	143840
4532	6829	143835
4533	6831	143831
4534	6832	143823
4535	6833	143817
4536	6834	143813
4537	6836	143809
4538	6837	143801
4539	6838	143798
4540	6840	143793
4541	6841	143796
4542	6843	143787
4543	6844	143785
4544	6846	143782
4545	6847	143778
4546	6848	143775
4547	6850	143767
4548	6851	143763
4549	6852	143754
4550	6854	143750
4551	6855	143749
4552	6856	143742
4553	6858	143740
4554	6860	143748
4555	6861	143740
4556	6862	143737
4557	6864	143732
4558	6865	143728
4559	6866	143725
4560	6868	143719
4561	6869	143711
4562	6871	143718
4563	6872	143714
4564	6874	143710
4565	6875	143706
4566	6876	143701
4567	6878	143696
4568	6879	143690
4569	6881	143688
4570	6882	143684
4571	6883	143681
4572	6885	143680
4573	6887	143699
4574	6889	143696
4575	6892	143724
4576	6893	143722
4577	6895	143719
4578	6896	143711
4579	6897	143706
4580	6899	143702
4581	6900	143698
4582	6901	143694
4583	6903	143703
4584	6905	143706
4585	6907	143713
4586	6908	143711
4587	6910	143706
4588	6911	143701
4589	6913	143697
4590	6914	143693
4591	6915	143687
4592	6916	143676
4593	6918	143682
4594	6920	143694
4595	6922	143697
4596	6924	143698
4597	6925	143695
4598	6927	143695
4599	6928	143692
4600	6930	143690
4601	6931	143687
4602	6932	143679
4603	6934	143692
4604	6936	143689
4605	6937	143681
4606	6938	143675
4607	6939	143667
4608	6942	143679
4609	6944	143690
4610	6945	143686
4611	6946	143679
4612	6948	143676
4613	6949	143674
4614	6951	143675
4615	6952	143667
4616	6953	143657
4617	6955	143651
4618	6956	143643
4619	6957	143639
4620	6959	143638
4621	6960	143640
4622	6962	143641
4623	6963	143635
4624	6965	143633
4625	6966	143628
4626	6967	143621
4627	6969	143617
4628	6970	143614
4629	6971	143605
4630	6973	143599
4631	6974	143594
4632	6975	143589
4633	6976	143583
4634	6978	143578
4635	6979	143575
4636	6981	143569
4637	6982	143564
4638	6983	143557
4639	6985	143553
4640	6986	143550
4641	6987	143543
4642	6989	143540
4643	6990	143536
4644	6991	143534
4645	6993	143531
4646	6995	143545
4647	6997	143552
4648	6999	143553
4649	7000	143547
4650	7002	143546
4651	7003	143540
4652	7004	143533
4653	7006	143531
4654	7007	143531
4655	7008	143525
4656	7010	143521
4657	7011	143519
4658	7012	143512
4659	7014	143508
4660	7015	143505
4661	7017	143500
4662	7018	143492
4663	7019	143486
4664	7021	143482
4665	7022	143479
4666	7024	143493
4667	7026	143496
4668	7027	143494
4669	7029	143492
4670	7030	143493
4671	7032	143489
4672	7033	143485
4673	7037	143530
4674	7039	143533
4675	7040	143527
4676	7042	143527
4677	7044	143538
4678	7045	143534
4679	7047	143533
4680	7048	143531
4681	7050	143527
4682	7051	143523
4683	7052	143516
4684	7054	143512
4685	7055	143507
4686	7056	143507
4687	7058	143502
4688	7059	143499
4689	7061	143494
4690	7062	143488
4691	7063	143486
4692	7065	143482
4693	7066	143472
4694	7067	143470
4695	7069	143470
4696	7070	143468
4697	7072	143464
4698	7073	143457
4699	7074	143451
4700	7076	143448
4701	7077	143439
4702	7078	143435
4703	7080	143449
4704	7082	143445
4705	7083	143439
4706	7084	143432
4707	7086	143427
4708	7087	143420
4709	7088	143414
4710	7089	143407
4711	7091	143401
4712	7092	143393
4713	7093	143389
4714	7095	143391
4715	7096	143385
4716	7098	143380
4717	7099	143372
4718	7100	143370
4719	7102	143364
4720	7103	143361
4721	7104	143356
4722	7106	143351
4723	7107	143345
4724	7108	143337
4725	7109	143331
4726	7111	143334
4727	7112	143330
4728	7114	143330
4729	7116	143332
4730	7117	143326
4731	7118	143319
4732	7120	143318
4733	7121	143314
4734	7123	143312
4735	7124	143309
4736	7125	143305
4737	7127	143311
4738	7129	143321
4739	7131	143325
4740	7133	143324
4741	7134	143320
4742	7136	143325
4743	7137	143317
4744	7139	143315
4745	7140	143310
4746	7141	143304
4747	7143	143317
4748	7145	143321
4749	7147	143333
4750	7149	143329
4751	7150	143323
4752	7152	143322
4753	7153	143315
4754	7154	143309
4755	7155	143305
4756	7157	143298
4757	7158	143293
4758	7161	143314
4759	7163	143336
4760	7165	143330
4761	7166	143323
4762	7167	143316
4763	7168	143310
4764	7170	143307
4765	7171	143303
4766	7173	143299
4767	7174	143294
4768	7176	143296
4769	7177	143292
4770	7178	143290
4771	7180	143284
4772	7181	143281
4773	7182	143272
4774	7184	143266
4775	7185	143263
4776	7186	143256
4777	7188	143253
4778	7189	143250
4779	7191	143253
4780	7192	143245
4781	7193	143244
4782	7195	143239
4783	7196	143235
4784	7198	143231
4785	7199	143227
4786	7200	143225
4787	7202	143220
4788	7203	143213
4789	7204	143210
4790	7206	143203
4791	7208	143223
4792	7210	143222
4793	7211	143216
4794	7212	143208
4795	7214	143207
4796	7215	143203
4797	7216	143199
4798	7218	143194
4799	7219	143187
4800	7221	143187
4801	7222	143180
4802	7223	143181
4803	7225	143174
4804	7226	143171
4805	7228	143168
4806	7229	143162
4807	7230	143156
4808	7231	143150
4809	7233	143153
4810	7234	143146
4811	7236	143152
4812	7238	143150
4813	7239	143154
4814	7241	143146
4815	7242	143140
4816	7243	143133
4817	7244	143128
4818	7246	143121
4819	7247	143116
4820	7248	143111
4821	7250	143106
4822	7252	143111
4823	7253	143112
4824	7256	143137
4825	7257	143130
4826	7259	143128
4827	7260	143122
4828	7261	143115
4829	7263	143110
4830	7264	143105
4831	7265	143099
4832	7267	143098
4833	7268	143091
4834	7269	143087
4835	7271	143088
4836	7272	143083
4837	7274	143079
4838	7275	143072
4839	7276	143068
4840	7277	143061
4841	7279	143056
4842	7280	143048
