iter	RMSE
3219	1.093862142
3220	1.093846091
3221	1.093817031
3222	1.093788833
3223	1.093744508
3224	1.093730032
3225	1.093702613
3226	1.093640951
3227	1.093610619
3228	1.093571745
3229	1.093515931
3230	1.09344274
3231	1.093427276
3232	1.093397547
3233	1.093328896
3234	1.093288833
3235	1.093209609
3236	1.093193134
3237	1.093121764
3238	1.093112087
3239	1.093083376
3240	1.093018016
3241	1.092994221
3242	1.092981968
3243	1.092932898
3244	1.092876926
3245	1.092801368
3246	1.092767827
3247	1.092701227
3248	1.092677565
3249	1.092629417
3250	1.092590575
3251	1.092573456
3252	1.092532595
3253	1.092498346
3254	1.092438636
3255	1.092406671
3256	1.092381694
3257	1.092368119
3258	1.092291895
3259	1.092224602
3260	1.092172833
3261	1.092109347
3262	1.092082215
3263	1.092046438
3264	1.092008505
3265	1.091974187
3266	1.091960667
3267	1.091940893
3268	1.091881348
3269	1.091823432
3270	1.091740346
3271	1.091712037
3272	1.091667889
3273	1.091621126
3274	1.091578904
3275	1.091517278
3276	1.091448847
3277	1.091419119
3278	1.091405829
3279	1.091384212
3280	1.09131251
3281	1.09128556
3282	1.091232179
3283	1.091211946
3284	1.091171744
3285	1.091116226
3286	1.091036827
3287	1.090989912
3288	1.090955944
3289	1.09092446
3290	1.090858509
3291	1.090850316
3292	1.090776
3293	1.090749061
3294	1.090719594
3295	1.090651922
3296	1.090630439
3297	1.090586996
3298	1.090528611
3299	1.090472589
3300	1.090439884
3301	1.090402953
3302	1.090358716
3303	1.090303351
3304	1.090226477
3305	1.090206654
3306	1.090186155
3307	1.090140222
3308	1.090096302
3309	1.09005483
3310	1.090041846
3311	1.089976484
3312	1.08989578
3313	1.089863554
3314	1.089837275
3315	1.089815741
3316	1.089783076
3317	1.089751757
3318	1.089743501
3319	1.089722144
3320	1.089650494
3321	1.089624278
3322	1.089589805
3323	1.089523474
3324	1.089471474
3325	1.089412672
3326	1.089380306
3327	1.089327339
3328	1.089307232
3329	1.089272537
3330	1.089262238
3331	1.089234225
3332	1.089179361
3333	1.089145019
3334	1.089115957
3335	1.089064351
3336	1.089000776
3337	1.088931878
3338	1.088864944
3339	1.088810267
3340	1.088776454
3341	1.088728988
3342	1.088690206
3343	1.088649627
3344	1.088593591
3345	1.088578682
3346	1.088532674
3347	1.088490328
3348	1.088449859
3349	1.088376327
3350	1.088339581
3351	1.088293763
3352	1.088238421
3353	1.088193133
3354	1.088141501
3355	1.08812938
3356	1.088064403
3357	1.088025998
3358	1.087998208
3359	1.087924006
3360	1.087894281
3361	1.087837223
3362	1.087782197
3363	1.087755822
3364	1.087714849
3365	1.087676857
3366	1.087649365
3367	1.087594801
3368	1.087551696
3369	1.087519819
3370	1.087460154
3371	1.087427064
3372	1.087388968
3373	1.087341486
3374	1.087258188
3375	1.087204203
3376	1.08715351
3377	1.087112235
3378	1.087077624
3379	1.087051404
3380	1.086975105
3381	1.086895918
3382	1.086841557
3383	1.08680717
3384	1.08676361
3385	1.086722814
3386	1.086670662
3387	1.086620838
3388	1.086540351
3389	1.086506205
3390	1.08648194
3391	1.086432012
3392	1.086377798
3393	1.086361685
3394	1.086280923
3395	1.086233208
3396	1.086176243
3397	1.086128984
3398	1.086067078
3399	1.08600858
3400	1.085975558
3401	1.085926393
3402	1.085878756
3403	1.085804317
3404	1.085789637
3405	1.085728394
3406	1.085684174
3407	1.085626098
3408	1.085548311
3409	1.085510925
3410	1.085480189
3411	1.085434458
3412	1.085346127
3413	1.08528497
3414	1.085233781
3415	1.085189066
3416	1.085139645
3417	1.085088827
3418	1.0850362
3419	1.084946785
3420	1.084904475
3421	1.084848571
3422	1.084834938
3423	1.084790671
3424	1.084749451
3425	1.084735472
3426	1.084682584
3427	1.084620406
3428	1.084574995
3429	1.084552075
3430	1.084539628
3431	1.084513697
3432	1.08446969
3433	1.084448908
3434	1.084418406
3435	1.084369358
3436	1.084356571
3437	1.084317754
3438	1.084291969
3439	1.084273896
3440	1.084191954
3441	1.08416974
3442	1.084103844
3443	1.084078582
3444	1.084059468
3445	1.083997732
3446	1.083917938
3447	1.083868716
3448	1.083819222
3449	1.083786846
3450	1.083731696
3451	1.083659146
3452	1.083627173
3453	1.083557969
3454	1.083532344
3455	1.083466975
3456	1.083390463
3457	1.083382554
3458	1.083369196
3459	1.083306447
3460	1.083279469
3461	1.083226512
3462	1.083158619
3463	1.083146232
3464	1.083096414
3465	1.083034317
3466	1.083012614
3467	1.082987103
3468	1.082925422
3469	1.0828718
3470	1.082807498
3471	1.082741969
3472	1.082673375
3473	1.082609583
3474	1.082588561
3475	1.082554643
3476	1.082512009
3477	1.082468605
3478	1.082389519
3479	1.082338134
3480	1.082323385
3481	1.082265647
3482	1.082240269
3483	1.08217211
3484	1.082132509
3485	1.082051619
3486	1.081981208
3487	1.081897001
3488	1.081843885
3489	1.081832578
3490	1.081784105
3491	1.081727234
3492	1.081659319
3493	1.081615179
3494	1.081569146
3495	1.08151699
3496	1.081472304
3497	1.081461723
3498	1.081448551
3499	1.081385859
3500	1.081378158
3501	1.081323974
3502	1.081249699
3503	1.081204012
3504	1.081168461
3505	1.081160792
3506	1.081097045
3507	1.08107048
3508	1.081019966
3509	1.081007472
3510	1.080985827
3511	1.080943559
3512	1.080896457
3513	1.08085071
3514	1.080819908
3515	1.080757772
3516	1.080712311
3517	1.080689787
3518	1.080646635
3519	1.080583371
3520	1.080575754
3521	1.080525457
3522	1.080512696
3523	1.080466035
3524	1.080422203
3525	1.080384529
3526	1.080374137
3527	1.080340023
3528	1.080235
3529	1.080213639
3530	1.080168712
3531	1.080137284
3532	1.080105401
3533	1.080036521
3534	1.08000994
3535	1.079971657
3536	1.079916517
3537	1.079890472
3538	1.07985467
3539	1.079843299
3540	1.079791702
3541	1.079746449
3542	1.079670223
3543	1.079631168
3544	1.079567865
3545	1.079531646
3546	1.079495556
3547	1.079447462
3548	1.079418084
3549	1.079339906
3550	1.079309499
3551	1.079254974
3552	1.079212409
3553	1.079191201
3554	1.079161502
3555	1.07912992
3556	1.07907505
3557	1.079030184
3558	1.078980571
3559	1.078953614
3560	1.078914212
3561	1.078876007
3562	1.078864156
3563	1.078807785
3564	1.078762281
3565	1.078728413
3566	1.078705161
3567	1.078669569
3568	1.078634464
3569	1.078562983
3570	1.078508324
3571	1.078461031
3572	1.078436163
3573	1.078398336
3574	1.07839074
3575	1.078338613
3576	1.078317175
3577	1.078294301
3578	1.078242468
3579	1.078199366
3580	1.078186127
3581	1.07815099
3582	1.078119232
3583	1.078061997
3584	1.078024602
3585	1.077971254
3586	1.077922185
3587	1.077880246
3588	1.077836068
3589	1.077820046
3590	1.077781021
3591	1.077738851
3592	1.077670269
3593	1.077639081
3594	1.077586986
3595	1.077546357
3596	1.077511872
3597	1.077473596
3598	1.077397578
3599	1.077344051
3600	1.077313385
3601	1.077287808
3602	1.077216231
3603	1.077193185
3604	1.077160684
3605	1.077114011
3606	1.077088849
3607	1.077001342
3608	1.07695569
3609	1.076925405
3610	1.076870421
3611	1.076796101
3612	1.076736599
3613	1.07667999
3614	1.076655415
3615	1.076640233
3616	1.076608473
3617	1.076537517
3618	1.076498756
3619	1.076459685
3620	1.076392021
3621	1.076361016
3622	1.076332814
3623	1.076240406
3624	1.076178388
3625	1.076108044
3626	1.076039674
3627	1.075988055
3628	1.075930207
3629	1.075903406
3630	1.0758755
3631	1.075811805
3632	1.075751164
3633	1.075721882
3634	1.075654713
3635	1.07560648
3636	1.075560015
3637	1.075514695
3638	1.075456066
3639	1.075403734
3640	1.075389285
3641	1.07535439
3642	1.075323696
3643	1.075302738
3644	1.075274289
3645	1.075237129
3646	1.075210757
3647	1.075156718
3648	1.07513693
3649	1.075092248
3650	1.075071324
3651	1.075027055
3652	1.074955244
3653	1.074935506
3654	1.0748909
3655	1.074817236
3656	1.074778436
3657	1.074769014
3658	1.074747347
3659	1.074681518
3660	1.074637045
3661	1.074595183
3662	1.074588092
3663	1.074558607
3664	1.074531079
3665	1.074515652
3666	1.074449858
3667	1.074393717
3668	1.074341455
3669	1.074329614
3670	1.074287189
3671	1.074241877
3672	1.074222262
3673	1.074202702
3674	1.074169957
3675	1.074102014
3676	1.074082222
3677	1.074040715
3678	1.073988667
3679	1.073944468
3680	1.073908108
3681	1.073868746
3682	1.073856527
3683	1.073812989
3684	1.07378634
3685	1.073737453
3686	1.073658184
3687	1.073628727
3688	1.073603253
3689	1.073562324
3690	1.073530455
3691	1.073499323
3692	1.073456617
3693	1.073373739
3694	1.073345112
3695	1.073286794
3696	1.073208565
3697	1.073181334
3698	1.073130082
3699	1.07306594
3700	1.073003619
3701	1.072984229
3702	1.072954517
3703	1.072929401
3704	1.072887457
3705	1.072824751
3706	1.072807484
3707	1.072775174
3708	1.072747413
3709	1.072717822
3710	1.072676646
3711	1.072618563
3712	1.072596673
3713	1.072577584
3714	1.072532413
3715	1.072506903
3716	1.072456863
3717	1.07239241
3718	1.072358215
3719	1.072286161
3720	1.072267553
3721	1.072176561
3722	1.072147182
3723	1.072102985
3724	1.072076839
3725	1.072044009
3726	1.072028041
3727	1.072023267
3728	1.071971862
3729	1.071900386
3730	1.071856787
3731	1.071810264
3732	1.071759415
3733	1.07171493
3734	1.071662238
3735	1.071580546
3736	1.0715637
3737	1.07152991
3738	1.071447222
3739	1.071414925
3740	1.071403232
3741	1.071374109
3742	1.071329954
3743	1.071295612
3744	1.071226945
3745	1.071172608
3746	1.071156727
3747	1.071111482
3748	1.071064353
3749	1.071028595
3750	1.070979116
3751	1.070922039
3752	1.070854275
3753	1.07077615
3754	1.070685793
3755	1.070645608
3756	1.070595818
3757	1.07056288
3758	1.070503604
3759	1.070452012
3760	1.070422645
3761	1.070399819
3762	1.070339417
3763	1.070279156
3764	1.070226345
3765	1.070201877
3766	1.070174963
3767	1.07014343
3768	1.070101471
3769	1.07002394
3770	1.070008403
3771	1.069964894
3772	1.069908026
3773	1.069900603
3774	1.069856408
3775	1.069807037
3776	1.069785183
3777	1.069754989
3778	1.069702681
3779	1.069671391
3780	1.069587293
3781	1.069555052
3782	1.069528898
3783	1.069499183
3784	1.069431965
3785	1.069402483
3786	1.069372283
3787	1.069365317
3788	1.069339978
3789	1.069281708
3790	1.069221557
3791	1.069200736
3792	1.069152114
3793	1.069075879
3794	1.06903421
3795	1.068973014
3796	1.068943756
3797	1.068911795
3798	1.068896158
3799	1.068866758
3800	1.068827095
3801	1.068793325
3802	1.068768402
3803	1.068719094
3804	1.068670275
3805	1.068635024
3806	1.068611102
3807	1.068496391
3808	1.06848501
3809	1.068473232
3810	1.068431535
3811	1.068402506
3812	1.068365359
3813	1.068334201
3814	1.068308193
3815	1.068276384
3816	1.068238391
3817	1.06818586
3818	1.068151701
3819	1.068130168
3820	1.06808641
3821	1.067992036
3822	1.067923854
3823	1.067898042
3824	1.067861421
3825	1.06780089
3826	1.067771789
3827	1.067746043
3828	1.06769402
3829	1.067632834
3830	1.067567219
3831	1.067502662
3832	1.067475968
3833	1.067454221
3834	1.067439426
3835	1.067390129
3836	1.067331818
3837	1.067316287
3838	1.067249753
3839	1.067197589
3840	1.067168216
3841	1.067104543
3842	1.067049407
3843	1.066982909
3844	1.066957358
3845	1.066931078
3846	1.06689973
3847	1.066851903
3848	1.066812783
3849	1.066767853
3850	1.066755519
3851	1.06673718
3852	1.066678955
3853	1.066608099
3854	1.066541783
3855	1.066511993
3856	1.066451405
3857	1.066405646
3858	1.066365657
3859	1.06632433
3860	1.066264487
3861	1.066212715
3862	1.066183815
3863	1.066145496
3864	1.066079918
3865	1.066054019
3866	1.066019599
3867	1.06599146
3868	1.065984578
3869	1.06595144
3870	1.06589963
3871	1.065823512
3872	1.065761799
3873	1.065705877
3874	1.065677218
3875	1.065636469
3876	1.065571658
3877	1.065550323
3878	1.065519355
3879	1.065471601
3880	1.065406368
3881	1.065375064
3882	1.065316556
3883	1.065273562
3884	1.065241084
3885	1.06521181
3886	1.065183896
3887	1.065126261
3888	1.065089806
3889	1.065052921
3890	1.06502272
3891	1.064968506
3892	1.064944276
3893	1.064931286
3894	1.064881097
3895	1.064852479
3896	1.064806617
3897	1.064768147
3898	1.064748775
3899	1.064706986
3900	1.064671273
3901	1.064635224
3902	1.064594724
3903	1.06453892
3904	1.06450978
3905	1.064470016
3906	1.064442438
3907	1.064415
3908	1.064369032
3909	1.064306155
3910	1.064268894
3911	1.064240236
3912	1.064196986
3913	1.06416899
3914	1.064137468
3915	1.064065318
3916	1.064046371
3917	1.064021601
3918	1.063988982
3919	1.06395958
3920	1.063920394
3921	1.063867624
3922	1.063826911
3923	1.063775404
3924	1.063687063
3925	1.063643767
3926	1.063591692
3927	1.063564921
3928	1.063552725
3929	1.063546142
3930	1.063500055
3931	1.063412212
3932	1.063381445
3933	1.06330504
3934	1.063263069
3935	1.063226499
3936	1.063185401
3937	1.063170624
3938	1.063142019
3939	1.063092329
3940	1.063017131
3941	1.063002895
3942	1.062976616
3943	1.06291629
3944	1.062890805
3945	1.062841946
3946	1.062792697
3947	1.062749798
3948	1.062724379
3949	1.062689438
3950	1.06262915
3951	1.062578967
3952	1.062549552
3953	1.06252815
3954	1.062481182
3955	1.062426797
3956	1.062388834
3957	1.062359265
3958	1.062289554
3959	1.062250873
3960	1.062207388
3961	1.062154681
3962	1.06210939
3963	1.062054757
3964	1.061990234
3965	1.061959493
3966	1.061900524
3967	1.061845388
3968	1.061790546
3969	1.061720737
3970	1.06169909
3971	1.06163234
3972	1.061597774
3973	1.061523612
3974	1.061496524
3975	1.061472963
3976	1.06143826
3977	1.061367137
3978	1.061321109
3979	1.061264078
3980	1.061221601
3981	1.061200145
3982	1.061165027
3983	1.061124471
3984	1.061076351
3985	1.061019975
3986	1.060962701
3987	1.060904235
3988	1.060869329
3989	1.060821979
3990	1.06075794
3991	1.060704507
3992	1.06067451
3993	1.060630011
3994	1.060612227
3995	1.060565334
3996	1.060499894
3997	1.060437544
3998	1.060410431
3999	1.060380187
4000	1.0602936
4001	1.060222288
4002	1.060170634
4003	1.060141884
4004	1.060090915
4005	1.060042351
4006	1.060015826
4007	1.060004295
4008	1.059974117
4009	1.059936641
4010	1.059871701
4011	1.059844324
4012	1.059798968
4013	1.059759114
4014	1.059730941
4015	1.05969158
4016	1.0596583
4017	1.059618285
4018	1.059591735
4019	1.05957549
4020	1.059532861
4021	1.059490769
4022	1.059461365
4023	1.059412242
4024	1.059361104
4025	1.059292955
4026	1.059247683
4027	1.059241172
4028	1.059220456
4029	1.059181453
4030	1.059168266
4031	1.059127202
4032	1.059094026
4033	1.059059643
4034	1.059032516
4035	1.05902573
4036	1.0589944
4037	1.058929637
4038	1.058861116
4039	1.058810936
4040	1.058759953
4041	1.058713261
4042	1.058678329
4043	1.058651958
4044	1.058611155
4045	1.058582655
4046	1.058526428
4047	1.058479046
4048	1.0584212
4049	1.058358518
4050	1.058293457
4051	1.05826343
4052	1.058215541
4053	1.058179752
4054	1.058128495
4055	1.058071343
4056	1.058049344
4057	1.057998834
4058	1.05796805
4059	1.057916005
4060	1.057837731
4061	1.057809948
4062	1.057762493
4063	1.057727458
4064	1.057686651
4065	1.057644966
4066	1.057593307
4067	1.057551915
4068	1.057498891
4069	1.057451701
4070	1.05742722
4071	1.057374903
4072	1.057324009
4073	1.057267337
4074	1.057242597
4075	1.057202225
4076	1.057176998
4077	1.057125929
4078	1.057089284
4079	1.057042422
4080	1.057002065
4081	1.056961917
4082	1.056905418
4083	1.056845946
4084	1.056814974
4085	1.056763257
4086	1.05672886
4087	1.056676029
4088	1.056648399
4089	1.05661492
4090	1.056585861
4091	1.056540718
4092	1.056496762
4093	1.056476857
4094	1.056451916
4095	1.056417321
4096	1.056373923
4097	1.05634459
4098	1.056296554
4099	1.056223777
4100	1.056194554
4101	1.056146577
4102	1.056121878
4103	1.056091931
4104	1.056019645
4105	1.055974877
4106	1.055907005
4107	1.055881879
4108	1.055836378
4109	1.055786862
4110	1.055717298
4111	1.055669645
4112	1.055613759
4113	1.055566168
4114	1.055552472
4115	1.055540572
4116	1.055504559
4117	1.055482951
4118	1.05544617
4119	1.055408941
4120	1.055383235
4121	1.055345052
4122	1.055305746
4123	1.055243132
4124	1.055179245
4125	1.055129096
4126	1.055083522
4127	1.055054701
4128	1.055002695
4129	1.05494555
4130	1.054900817
4131	1.05483703
4132	1.054791152
4133	1.054759589
4134	1.054717429
4135	1.054665157
4136	1.054635141
4137	1.054614205
4138	1.054583255
4139	1.054522178
4140	1.054491467
4141	1.054451128
4142	1.054414432
4143	1.054381417
4144	1.054340042
4145	1.054300229
4146	1.054250821
4147	1.054220489
4148	1.054175954
4149	1.054137391
4150	1.054087919
4151	1.054039012
4152	1.054011932
4153	1.053972164
4154	1.05393793
4155	1.053890342
4156	1.05385989
4157	1.053814029
4158	1.053785701
4159	1.053748613
4160	1.053739345
4161	1.053696831
4162	1.053656663
4163	1.053627214
4164	1.053601489
4165	1.053565475
4166	1.053518557
4167	1.053474806
4168	1.05341346
4169	1.05338941
4170	1.053323306
4171	1.05327556
4172	1.053218302
4173	1.053180726
4174	1.053138601
4175	1.053094527
4176	1.053065627
4177	1.053047826
4178	1.053008353
4179	1.052957792
4180	1.052918401
4181	1.052878393
4182	1.052813072
4183	1.052799592
4184	1.052746416
4185	1.052697736
4186	1.052646026
4187	1.052620146
4188	1.052589561
4189	1.05253995
4190	1.052476193
4191	1.052430461
4192	1.052412763
4193	1.052373493
4194	1.052332934
4195	1.052291521
4196	1.052222269
4197	1.052167322
4198	1.052127397
4199	1.052073721
4200	1.052039796
4201	1.052000725
4202	1.051970534
4203	1.051942145
4204	1.051902185
4205	1.051845951
4206	1.051822582
4207	1.051790788
4208	1.051748165
4209	1.051694377
4210	1.051660144
4211	1.051613996
4212	1.051565005
4213	1.051514293
4214	1.051452171
4215	1.051414808
4216	1.051367815
4217	1.051307404
4218	1.051261573
4219	1.051237967
4220	1.051181881
4221	1.051140246
4222	1.05109875
4223	1.051036638
4224	1.050994367
4225	1.050938024
4226	1.050889904
4227	1.05083654
4228	1.05081426
4229	1.050773857
4230	1.050746236
4231	1.050687053
4232	1.050625927
4233	1.050600438
4234	1.050564113
4235	1.050531394
4236	1.050489802
4237	1.050464978
4238	1.050428963
4239	1.05039254
4240	1.050339042
4241	1.050293987
4242	1.05023384
4243	1.050211549
4244	1.050144928
4245	1.050110267
4246	1.050098333
4247	1.050054409
4248	1.050026083
4249	1.049965026
4250	1.049955638
4251	1.049903343
4252	1.049884726
4253	1.049844098
4254	1.049791451
4255	1.049758241
4256	1.049725071
4257	1.049678467
4258	1.04962021
4259	1.049589599
4260	1.049555216
4261	1.049492457
4262	1.049460451
4263	1.049422894
4264	1.049386153
4265	1.04933795
4266	1.049291003
4267	1.049284815
4268	1.049258219
4269	1.049229243
4270	1.049190838
4271	1.049162908
4272	1.049112026
4273	1.049078956
4274	1.049029307
4275	1.049004762
4276	1.048955314
4277	1.048943017
4278	1.048919406
4279	1.048866813
4280	1.048820787
4281	1.048772222
4282	1.048713555
4283	1.048662788
4284	1.048595765
4285	1.048568291
4286	1.048541137
4287	1.048489388
4288	1.048473087
4289	1.048408918
4290	1.04837497
4291	1.048334417
4292	1.048268937
4293	1.048225634
4294	1.048184624
4295	1.048158491
4296	1.04812984
4297	1.048070913
4298	1.048040682
4299	1.047988991
4300	1.047944933
4301	1.047886483
4302	1.047831883
4303	1.047783598
4304	1.04775744
4305	1.04771715
4306	1.047678079
4307	1.047605873
4308	1.047599758
4309	1.047543316
4310	1.047530372
4311	1.04750178
4312	1.047450766
4313	1.047391555
4314	1.047352543
4315	1.047325109
4316	1.047286477
4317	1.04722054
4318	1.047188244
4319	1.047126136
4320	1.047097918
4321	1.047057886
4322	1.047020647
4323	1.046953954
4324	1.046913532
4325	1.046853703
4326	1.046826182
4327	1.046786308
4328	1.046754308
4329	1.046713799
4330	1.046680042
4331	1.046640024
4332	1.046589329
4333	1.046539368
4334	1.046503247
4335	1.046478024
4336	1.046425457
4337	1.046377762
4338	1.046349884
4339	1.046311539
4340	1.046253898
4341	1.046226978
4342	1.046192638
4343	1.046158811
4344	1.046118244
4345	1.046081974
4346	1.046055237
4347	1.046011506
4348	1.045991426
4349	1.045936247
4350	1.045890785
4351	1.045865784
4352	1.045848225
4353	1.045777793
4354	1.045749705
4355	1.045701185
4356	1.045679346
4357	1.045614975
4358	1.045575615
4359	1.045547294
4360	1.045500957
4361	1.045451033
4362	1.045385806
4363	1.04534634
4364	1.045340306
4365	1.045296803
4366	1.045249375
4367	1.045219379
4368	1.045162433
4369	1.045102359
4370	1.045046918
4371	1.045016627
4372	1.045006717
4373	1.044967552
4374	1.04490755
4375	1.04487527
4376	1.044845571
4377	1.044793452
4378	1.044751303
4379	1.044724414
4380	1.044701193
4381	1.044673384
4382	1.044598436
4383	1.044586803
4384	1.044574735
4385	1.044539342
4386	1.04451549
4387	1.044446237
4388	1.044376138
4389	1.044342753
4390	1.044306782
4391	1.044262826
4392	1.044186412
4393	1.044152428
4394	1.04411393
4395	1.044057977
4396	1.044022799
4397	1.043963185
4398	1.043940185
4399	1.043897864
4400	1.043833744
4401	1.043811407
4402	1.043769377
4403	1.043705703
4404	1.043681249
4405	1.043654089
4406	1.043630922
4407	1.043586369
4408	1.04355521
4409	1.043499111
4410	1.043455476
4411	1.043389511
4412	1.043344254
4413	1.043306669
4414	1.04324565
4415	1.043204851
4416	1.043165597
4417	1.043108979
4418	1.04306116
4419	1.043033352
4420	1.042998449
4421	1.042922943
4422	1.042893519
4423	1.042850589
4424	1.0428435
4425	1.042804875
4426	1.042766445
4427	1.042707611
4428	1.042683445
4429	1.042634965
4430	1.042596718
4431	1.042538134
4432	1.042506118
4433	1.042453206
4434	1.042418902
4435	1.042368991
4436	1.04233333
4437	1.042318444
4438	1.042295191
4439	1.04227564
4440	1.042250537
4441	1.042181639
4442	1.042139934
4443	1.042132862
4444	1.042084799
4445	1.042042422
4446	1.042018745
4447	1.041961615
4448	1.041941848
4449	1.041932474
4450	1.0418613
4451	1.041828549
4452	1.041770127
4453	1.041757295
4454	1.041709827
4455	1.041667479
4456	1.041625467
4457	1.041579314
4458	1.041556321
4459	1.041509375
4460	1.041470329
4461	1.041456088
4462	1.041413309
4463	1.041375376
4464	1.041334352
4465	1.041292249
4466	1.041244675
4467	1.041191623
4468	1.041149279
4469	1.041113519
4470	1.041078098
4471	1.041050639
4472	1.040993583
4473	1.040966055
4474	1.040926708
4475	1.040904274
4476	1.040862564
4477	1.040793335
4478	1.040757433
4479	1.04074297
4480	1.040701467
4481	1.040663108
4482	1.040635272
4483	1.040582066
4484	1.040564677
4485	1.040533176
4486	1.040522369
4487	1.040491304
4488	1.040429313
4489	1.040393089
4490	1.040371672
4491	1.040358298
4492	1.040321888
4493	1.040288237
4494	1.040238055
4495	1.040223748
4496	1.040205202
4497	1.040174248
4498	1.04013166
4499	1.040089386
4500	1.040058055
4501	1.040033129
4502	1.039959536
4503	1.039927316
4504	1.039896814
4505	1.039869271
4506	1.039842611
4507	1.039821231
4508	1.039784297
4509	1.039749732
4510	1.039707026
4511	1.039674407
4512	1.039621004
4513	1.039584211
4514	1.039557778
4515	1.039450849
4516	1.039396515
4517	1.039323046
4518	1.039311534
4519	1.039284238
4520	1.03922399
4521	1.039166261
4522	1.039122124
4523	1.039077313
4524	1.039058875
4525	1.039024128
4526	1.038978868
4527	1.038967813
4528	1.038934036
4529	1.038901889
4530	1.03884774
4531	1.038789828
4532	1.038765766
4533	1.03874693
4534	1.038720054
4535	1.038689138
4536	1.038664463
4537	1.038619837
4538	1.038579938
4539	1.038552024
4540	1.038525689
4541	1.038482477
4542	1.038433699
4543	1.038385488
4544	1.038337044
4545	1.038283687
4546	1.038229781
4547	1.038208116
4548	1.03815867
4549	1.038131789
4550	1.038099042
4551	1.038090849
4552	1.038038228
4553	1.03801021
4554	1.037955026
4555	1.037934714
4556	1.037874921
4557	1.037853311
4558	1.037831408
4559	1.037773972
4560	1.037734775
4561	1.037717191
4562	1.037661821
4563	1.037618132
4564	1.037597647
4565	1.037554965
4566	1.03752249
4567	1.037496586
4568	1.037471642
4569	1.037435926
4570	1.037396589
4571	1.037370405
4572	1.037348204
4573	1.037320627
4574	1.037282026
4575	1.037229096
4576	1.037177298
4577	1.037116955
4578	1.037074546
4579	1.037035864
4580	1.036975925
4581	1.036937564
4582	1.036899795
4583	1.036851338
4584	1.036832024
4585	1.036811721
4586	1.036772214
4587	1.036729366
4588	1.036691081
4589	1.036665775
4590	1.036604317
4591	1.036573205
4592	1.036563669
4593	1.036516881
4594	1.036484655
4595	1.036478514
4596	1.036419412
4597	1.036392495
4598	1.036354348
4599	1.036337527
4600	1.036304018
4601	1.036257183
4602	1.036212934
4603	1.036181476
4604	1.036135841
4605	1.036119085
4606	1.036080514
4607	1.036066618
4608	1.036010923
4609	1.035987708
4610	1.035918059
4611	1.035846299
4612	1.035815711
4613	1.035796108
4614	1.035766136
4615	1.03574955
4616	1.035728489
4617	1.035669264
4618	1.035654337
4619	1.035595282
4620	1.035559584
4621	1.035489977
4622	1.035444142
4623	1.03539281
4624	1.035366996
4625	1.035342151
4626	1.035295679
4627	1.035285104
4628	1.035233368
4629	1.03522386
4630	1.035196972
4631	1.035177295
4632	1.035140633
4633	1.035088847
4634	1.035064198
4635	1.035017123
4636	1.034970479
4637	1.03493002
4638	1.034909401
4639	1.034871491
4640	1.034814635
4641	1.034795454
4642	1.034768792
4643	1.034701189
4644	1.034665817
4645	1.034623705
4646	1.03461626
4647	1.034571686
4648	1.034509725
4649	1.034465466
4650	1.034438782
4651	1.034391412
4652	1.034346673
4653	1.034299064
4654	1.034248705
4655	1.034243071
4656	1.034212586
4657	1.034195961
4658	1.034187202
4659	1.034149609
4660	1.034104459
4661	1.034061395
4662	1.034036365
4663	1.034028824
4664	1.034006305
4665	1.033955059
4666	1.033915208
4667	1.033881242
4668	1.033835238
4669	1.033798554
4670	1.033764643
4671	1.033759054
4672	1.033722777
4673	1.033680298
4674	1.033654879
4675	1.033599824
4676	1.033569453
4677	1.033532629
4678	1.033514051
4679	1.033450338
4680	1.033406023
4681	1.033392346
4682	1.033363444
4683	1.033331698
4684	1.033309107
4685	1.033245569
4686	1.033186998
4687	1.033155037
4688	1.033120695
4689	1.033065136
4690	1.033016579
4691	1.03298785
4692	1.03293906
4693	1.03291384
4694	1.032872829
4695	1.032852257
4696	1.032807424
4697	1.032779825
4698	1.032770468
4699	1.032754042
4700	1.032715768
4701	1.032708493
4702	1.032687489
4703	1.032646229
4704	1.032612859
4705	1.032602529
4706	1.032559053
4707	1.032528602
4708	1.0324693
4709	1.032430589
4710	1.032401053
4711	1.032371261
4712	1.032334226
4713	1.032290254
4714	1.032223564
4715	1.032176674
4716	1.032151027
4717	1.032084592
4718	1.032018636
4719	1.031987966
4720	1.031960349
4721	1.031912208
4722	1.031887856
4723	1.031835547
4724	1.031767079
4725	1.031757868
4726	1.031726705
4727	1.031670986
4728	1.031613581
4729	1.031594794
4730	1.031554556
4731	1.031541477
4732	1.031487805
4733	1.031433721
4734	1.031426527
4735	1.031390647
4736	1.03133914
4737	1.03125847
4738	1.031217117
4739	1.03115482
4740	1.031093729
4741	1.031062166
4742	1.031017465
4743	1.031010306
4744	1.030973499
4745	1.03095555
4746	1.030907626
4747	1.030862186
4748	1.030839081
4749	1.030808919
4750	1.030774419
4751	1.030720807
4752	1.030667586
4753	1.030655633
4754	1.030621802
4755	1.030573906
4756	1.030537502
4757	1.030502371
4758	1.030481634
4759	1.030422899
4760	1.030384027
4761	1.030354592
4762	1.030324622
4763	1.030295489
4764	1.030252479
4765	1.030215466
4766	1.030174817
4767	1.030116386
4768	1.03007923
4769	1.030032843
4770	1.029995853
4771	1.029959188
4772	1.029906134
4773	1.029900645
